Category;body
seloger;"Comme pour l'isolation à 1€, proposer un dispositif d'aide et de défiscalisation des travaux visant à récupérer l'eau de pluie des toitures (remboursement des matériaux, crédit d'impôts pour les travaux effectués par les artisans), pour permettre une meilleure autonomie notamment pour les espaces verts et pouvoir mieux supporter les périodes de sécheresse. Voire : dans les BBC, rendre obligatoire l'installation d'un récupérateur d'eau de pluie dans les plans, dimensionné selon la dimension du terrain. 
L'eau est un enjeu majeur dont on parle beaucoup moins que d'autres ressources... pour le moment !"
seloger;"Je suis un particulier; je souhaite faire réaliser des travaux de rénovation énergétique, mais je ne sais pas , ou n'ai pas la compétence technique suffisante pour engager des travaux que je veux performants.
Je voudrais qu' une étude thermique soit réalisée (caméra thermique,...), suivie par un diagnostic, des conseils d'amélioration en associant  éventuellement  des éléments d'énergie renouvelable...le tout avec une estimation sommaire , une estimation des aides éventuelles, etc...
J'imagine que localement par exemple au niveau de la communauté de communes , un technicien spécialisé pourrait réaliser ou faire réaliser ces études qui seraient suivies du montage des dossiers, du phasage éventuel.
Avec en fin de chantier le contrôle d'efficacité et de conformité permettant de débloquer le cas échéant une aide financière ou pas ...
Avantages: 
1- assurance de faire les travaux nécessaires sans avoir à douter des propositions d'entreprises privées (gros doutes après les 1€ et les appels téléphoniques multi quotidiens des entreprises)
2-assurance pour la collectivité et la nation que les aides éventuelles distribuées soient bien utilisées.
3-assurance que les travaux soient efficaces et conformes."
seloger;"Créer des produits financiers ou des campagnes de financement participatif (tous deux public) pour diriger l'épargne vers des projets utiles pour la transition dans le bâtiment, notamment l'isolation (ou dans d'autres domaines relatif à l'écologie). Par exemple, pourquoi ne pas imaginer ce genre de mécanisme pour financer une première tranche d'isolation de 500 000 logements (notamment pour les plus précaires) ? Puis réitérer l'opération tous les ans ?

J'insiste sur le fait que c'est l'état qui serait garant et gestionnaire de cet argent, et non des acteurs privés.

Aujourd'hui l'urgence n'est pas le neuf, qui possède déjà une réglementation suffisante. C'est sur l'ancien que tout se joue car c'est ici que se concentre les plus grands gisements d'economies d'énergies, et donc de CO2."
seloger;"L'électricité étant décarbonnée et devant le rester (abandon des énergies fossiles y compris le gaz naturel), la meilleure solution est le chauffage électrique dans un habitat isolé.
Stoppons le gaspillage des subventions à l'éolien et au solaire tant que le problème de l'intermittence ne sera pas résolu."
seloger;"Il y a un enjeu autour des logements secondaires en milieu rural: 
- Dans certains communes ils peuvent représenter 80% des logements
- Certains logements ne sont utilisés que 1 semaine par an/ voir pas du tout
- Les potentiels nouveaux habitants ne peuvent pas acheter de logement et se retrouvent à construire leurs logements (et donc artificialiser des sols)
- Ces logements secondaires ne sont pas habitables à l'année (pas isolés etc...)
- Le prix des logements augmentent à cause des logements secondaire.
Conclusion: des communes où les logements anciens sont utilisés en logements secondaires et très peu utilisés, pas adaptés à une habitation à l'année; une grande difficulté pour les familles à s'installer dans ces certaines communes rurales (prix) ce qui les amène à artificialiser des sols pour la construction de leur logement (plus l'impact environnemental de la construction de logement individuel)."
seloger;"Notre copropriété est une passoire thermique de 1956 tel que révélé par notre DPE . Elle utilise une chaudière au fioul et un réseau de chauffage au sol.  Nous souhaitons responsabiliser les propriétaires à l'isolation des logements et les locataires à une gestion raisonnable du chauffage en passant par un chauffage individuel permettant à gérer son confort, et sa consommation. 
Un sondage nous permet de penser que la majorité des co propriétaires est d'accord pour une transition vers le chauffage par logement avec isolation idoine ce qui réduirait notre consommation et notre empreinte de 40% à minima avec un retour sur investissement inférieur à 10 ans . Toutefois les règles de co propriété sont telles que les démarches n'aboutiront pas en raison de l'unanimité requise et de la lourdeur du processus, des propriétaires non résidents préférant toujours encaisser des loyers avec des charges majorées plutôt que de débloquer des sommes importantes pour de la rénovation thermique . 
Il faudrait revoir ces règles de vote tout en accompagnant les propriétaires ayant de réels soucis financiers afin de permettre une réelle transition énergétique dans les immeubles anciens. 
Une formation des syndic et un partage des meilleures pratiques au niveau d'une ville ou d'une région seraient aussi nécessaires pour accompagner ces changements et ne pas tuer ces initiatives intéressantes dans l'oeuf."
seloger;Des produits qui optimisent l'usage des ressources, leurs approvisionnements, anticipent leurs réparations, leurs reusage, leur remise à neuf, leur recyclage
seloger;La chaleur gaspillée dans l'eau et l'air pour refroidir les centrales électriques thermiques permettrait de chauffer tous les français gratuitement tout l'hiver. Il faudrait la récupérer et la distribuer. En période de pointe (100000 MW électriques soit deux fois plus en chaleur perdue) cela fait 3kW pour chacun des 66 millions de Français.
seloger;Utiliser l'espace central des autoroutes pour placer des panneaux solaires
seloger;Pourquoi dans chaque village ou petite ville ne pas susciter à louer les maison vacantes pour des familles à la rue en ville. ainsi de l'autre côté, Pourquoi ne pas proposer aux familles à la rue et dont les parents n'ont pas de travail de choisir un village. Il y a tant de maisons inhabitées et la vie y est plus humaine.
seloger;"L'urbanisation amène à impacter les environnements : déforestation, bétonisation... 
Les conséquences sont importantes : hausse des températures dans les villes en période de canicule, mauvais écoulement des eaux, raréfaction des habitats pour la faune et la flore (disparition des hérissons, des oiseaux, des vers de terre)... Etc.
Contraindre les collectivités locales et les constructeurs à planter un arbre à chaque logement neuf construit permettrait de rendre les villes plus vertes, plus respirantes et à amoindrir l'effet étuve de certaines villes trop bétonisées. 
Cette contrainte pourrait être existante par défaut et être étoffée dans les appels d'offres, chaque collectivité ou chaque promoteur pouvant aller plus loin (1 logement implique deux ou trois arbres dont un fruitier par exemple).

Cela éviterait ce qui vient de se produire pas très loin de chez nous, 900 logements neufs, pas un seul espace vert, même pas un parc pour enfants! Pour 900 logements, on pourrait évaluer le nombre d'enfants à 200... 200 enfants qui ne connaîtront pas à proximité de chez eux la moindre verdure.... 

Merci pour votre travail, merci pour votre investissement!"
seloger;"Afin d'inciter les bailleurs à isoler le logement qu'ils louent, instaurer une taxe proportionnelle à la consommation d'énergie primaire (ou finale ? / ou à l'émission GES ?) du logement par rapport au niveau BBC.
Prenons la référence BBC à 50 kWhep/m2/an.
Exemple 1 : le logement 1 a une consommation moyenne de 150 kWhep/m2/an.
La taxe qu'il va avoir sera de X*(150-50) = X*100 €.

Exemple 2 : le logement 2 a une consommation de 40 kWh/m2/an.
La taxe qu'il va avoir sera de X*(40-50) € = -X*10 € ; soit une prime de X*10 €.
Il faut que cette taxe soit suffisamment 'incisive' pour que ça vaille le coup pour le bailleur de mettre en route un crédit plutôt que de payer la taxe.
Ces taxes et primes doivent être versées sous forme de vase communicant et en aucun cas servir à autre chose que de la rénovation énergétique.
Ce système permet de tendre vers une rénovation globale du bâti à la hauteur du BBC."
